VV_intensity,VH_intensity,Depol_ratio,Alpha,Anisotropy,Entropy,GLCM_mean,GLCM_variance,GLCM_correlation,IceStage,number,date
-6.569000520380435,-17.647733916245954,-11.078733395865516,10.5741663,0.79160362,0.48214006,14.71882725,121.02302551,0.89702541,icejam,n13,04-17-2019
-6.428749333405232,-16.81961303596158,-10.39086370255635,9.41200733,0.82679892,0.42499083,14.96232128,122.71282196,0.92269856,icejam,n13,04-17-2019
-6.462727542460206,-16.75895415450067,-10.296226612040462,12.48203945,0.76434267,0.52305079,14.85264492,122.78438568,0.91959691,icejam,n13,04-17-2019
-5.229213950926005,-14.667860979028873,-9.438647028102867,13.29238415,0.7523157,0.5401333,15.99662495,140.17237854,0.93097007,icejam,n13,04-17-2019
-7.50898862051717,-18.39972890711235,-10.890740286595182,10.69131279,0.81947982,0.43728989,14.07318878,114.64864349,0.87893677,icejam,n13,04-17-2019
-7.196468474012293,-18.016451002017234,-10.81998252800494,11.78668785,0.79649597,0.47445086,14.91717911,126.06465149,0.90850371,icejam,n13,04-17-2019
-6.414390014727411,-15.608018793441792,-9.193628778714379,11.46721077,0.78103691,0.49828637,15.67410564,134.96917725,0.91773903,icejam,n13,04-17-2019
-6.214274896277531,-15.736000103515948,-9.521725207238417,9.78186131,0.81128311,0.45080787,16.47069931,144.74980164,0.94947189,icejam,n13,04-17-2019
-8.149936637601039,-16.401677416922503,-8.251740779321464,9.35957336,0.81501263,0.4447147,15.08604431,125.08440399,0.91667706,icejam,n13,04-17-2019
-8.047970497486483,-17.285315360380096,-9.237344862893611,12.12585926,0.78606683,0.49068874,15.30249691,131.1794281,0.91102135,icejam,n13,04-17-2019
-6.642399836020437,-18.621027272454633,-11.978627436434195,9.28145218,0.8247962,0.42834842,15.37417984,131.25842285,0.91603988,icejam,n13,04-17-2019
-7.539045596461222,-17.6723760799583,-10.133330483497078,11.96643543,0.79040956,0.4839713,16.01631546,140.63085938,0.9334504,icejam,n13,04-17-2019
-5.2078396264309434,-14.184816660811805,-8.976977034380862,15.07846451,0.72596097,0.57632387,15.24334621,129.39703369,0.90971279,icejam,n13,04-17-2019
-6.799981148332973,-17.697376098338175,-10.897394950005202,10.90720177,0.80415827,0.46230423,15.64364719,134.90447998,0.92196018,icejam,n13,04-17-2019
-7.20771083931945,-16.261418615625974,-9.053707776306524,8.27211285,0.854123,0.3767592,14.28858852,116.16540527,0.91353679,icejam,n13,04-17-2019
-7.803701345512609,-17.12129101869411,-9.317589673181496,8.64428329,0.81678534,0.44178483,15.72389793,136.40019226,0.92058355,icejam,n13,04-17-2019
-6.7311563569603114,-16.90012325483492,-10.16896689787461,10.2933321,0.80778927,0.45619401,15.68990707,135.58097839,0.92421269,icejam,n13,04-17-2019
-6.5166684056954765,-14.988266305961718,-8.471597900266241,9.27280045,0.83702636,0.407289,15.94480228,139.62583923,0.9216677,icejam,n13,04-17-2019
-5.767548799335131,-16.78974379141177,-11.022194992076638,12.17708302,0.79645735,0.47455698,14.75607967,123.38847351,0.90336257,icejam,n13,04-17-2019
-5.623480046813065,-16.124183433077693,-10.500703386264629,12.62519836,0.78940666,0.48554695,17.62125206,161.74853516,0.96770519,icejam,n13,04-17-2019
-5.867889483690064,-16.801675998602995,-10.933786514912931,11.01397514,0.78396767,0.49378774,14.52388954,121.63503265,0.91430205,icejam,n13,04-17-2019
-6.9049626473237735,-17.240470089485047,-10.335507442161273,7.89554501,0.85892272,0.36791858,15.43965435,132.45330811,0.90575522,icejam,n13,04-17-2019
-9.551754546347563,-15.254201301149859,-5.702446754802296,10.29154396,0.8064999,0.45860463,15.3175745,129.25694275,0.9107011,icejam,n13,04-17-2019
-6.827824204673307,-16.691292403130053,-9.863468198456744,12.00970078,0.77909911,0.50110853,15.70867157,135.60366821,0.92148662,icejam,n13,04-17-2019
-5.621433332968363,-16.569403606487498,-10.947970273519134,11.61858177,0.79976332,0.46935052,17.34925079,157.36576843,0.96310657,icejam,n13,04-17-2019
-6.8397147976333414,-16.54182202509128,-9.702107227457939,11.00972748,0.81516862,0.44444486,15.54079914,133.8850708,0.91029757,icejam,n13,04-17-2019
-6.127363509760979,-16.757492431814665,-10.630128922053686,13.56848717,0.73707873,0.56119066,13.75115967,111.26134491,0.86855876,icejam,n15,04-17-2019
-8.958925159492328,-15.190106789017491,-6.231181629525166,12.19720078,0.74212021,0.55448252,15.73790741,136.10038757,0.91724801,icejam,n15,04-17-2019
-7.143341309411914,-16.426121750629285,-9.28278044121737,12.56846905,0.76070189,0.52799249,14.13865089,115.50617981,0.89292902,icejam,n15,04-17-2019
-6.421907165409855,-15.245277030793439,-8.823369865383583,12.790802,0.74744266,0.5469746,14.96382141,125.91287231,0.90795469,icejam,n15,04-17-2019
-6.033250905734718,-16.521887213310716,-10.488636307575998,13.02088737,0.74613601,0.54893047,14.24441338,116.49810028,0.89338636,icejam,n15,04-17-2019
-6.9770940671903015,-16.88956632390691,-9.912472256716608,13.62212753,0.7221123,0.58140802,14.5747385,121.87342072,0.88875943,icejam,n15,04-17-2019
-6.1573870621140445,-15.026072592605392,-8.868685530491346,17.91521072,0.66508156,0.65184641,15.98792171,139.36802673,0.92936212,icejam,n15,04-17-2019
-6.982574342629553,-14.068938922590421,-7.086364579960868,12.59662724,0.74163061,0.55486834,13.57708168,106.84784698,0.8768186,icejam,n15,04-17-2019
-7.35703832361743,-14.37241322022178,-7.015374896604349,18.58602905,0.66525179,0.6516546,15.89478779,138.35682678,0.92390597,icejam,n15,04-17-2019
-6.563818530472184,-15.808475305032974,-9.24465677456079,12.1918478,0.75421536,0.53741312,14.64389515,121.97697449,0.90278268,icejam,n15,04-17-2019
-5.510459247273926,-14.45003187924383,-8.939572631969904,14.20118427,0.76841223,0.51711708,16.14947319,142.71313477,0.92087764,icejam,n15,04-17-2019
-5.838081625143837,-15.933705854758543,-10.095624229614703,13.64387894,0.7137804,0.59215069,14.79446888,123.56822205,0.90594101,icejam,n15,04-17-2019
-7.373175617639125,-16.495170608788264,-9.121994991149137,13.41424751,0.71855026,0.58610672,15.08071613,128.35945129,0.90077621,icejam,n15,04-17-2019
-7.470812960437728,-16.40586310468787,-8.935050144250141,13.2741394,0.73755205,0.56066114,14.16697407,115.29203796,0.88151032,icejam,n15,04-17-2019
-8.803578396657329,-15.602852950858978,-6.799274554201649,14.73263168,0.73059469,0.57009304,14.10888577,113.74466705,0.89707953,icejam,n15,04-17-2019
-7.13115644417187,-14.184211114543658,-7.053054670371786,14.3222456,0.76146638,0.52716863,14.82931995,124.01757813,0.89803064,icejam,n15,04-17-2019
-7.507692001878197,-14.761152051219323,-7.253460049341128,14.97468281,0.71903473,0.58544612,14.43754959,119.47051239,0.88778096,icejam,n15,04-17-2019
-6.094044284911644,-14.68197271115476,-8.587928426243117,14.23739624,0.73937452,0.5582599,14.5854187,121.68066406,0.89438069,icejam,n15,04-17-2019
-7.4095042904363675,-17.757793688572036,-10.34828939813567,13.68505764,0.75355995,0.5384025,15.61481762,134.86181641,0.9195208,icejam,n15,04-17-2019
-6.633371759031461,-15.992427601986218,-9.359055842954756,11.54747677,0.76906693,0.5160954,14.24233627,115.57043457,0.90237784,icejam,n15,04-17-2019
-6.787747011354767,-16.70495340042123,-9.917206389066463,11.57740498,0.75757521,0.53280842,15.09785938,127.37346649,0.91093922,icejam,n15,04-17-2019
-6.938516793579515,-15.699972253244567,-8.761455459665054,13.38607311,0.7207796,0.58320856,15.18795681,129.62112427,0.90663183,icejam,n15,04-17-2019
-6.787747011354767,-16.70495340042123,-9.917206389066463,11.57740498,0.75757521,0.53280842,15.09785938,127.37346649,0.91093922,icejam,n15,04-17-2019
-11.150162938793455,-17.473510625884575,-6.323347687091121,13.83051205,0.73522604,0.5638333,13.5785017,106.87012482,0.87311441,icejam,n15,04-17-2019
-5.510459247273926,-14.45003187924383,-8.939572631969904,14.20118427,0.76841223,0.51711708,16.14947319,142.71313477,0.92087764,icejam,n15,04-17-2019
-7.875355478524813,-15.879800186421944,-8.00444470789713,12.05428314,0.79606521,0.47510022,14.90872192,125.89479065,0.90509129,icejam,n15,04-17-2019
-7.801867828798792,-15.304057907294295,-7.502190078495502,14.26186848,0.70670289,0.60134274,15.38293171,130.49520874,0.91297609,icejam,n15,04-17-2019
-7.9305491165989785,-15.171965663296962,-7.241416546697984,17.59097672,0.67834133,0.63621628,15.17424297,128.81723022,0.91220492,icejam,n15,04-17-2019
-6.812494577793389,-13.395014566702777,-6.582519988909388,15.03487587,0.75186622,0.54091001,16.33705139,144.89912415,0.92084706,icejam,n15,04-17-2019
-6.660522754408565,-14.644468998990064,-7.983946244581498,11.58054829,0.77354437,0.50933224,14.29754162,116.87355804,0.90468448,icejam,n15,04-17-2019
-7.375014489852325,-14.830323976542967,-7.455309486690642,11.3781786,0.77237129,0.51120198,14.21929741,115.22975922,0.90402079,icejam,n15,04-17-2019
-8.035330373070629,-15.002567101192668,-6.967236728122038,16.37559319,0.65531683,0.66281301,13.75212193,110.29676819,0.89632356,icejam,n15,04-17-2019
-6.62011342040151,-16.342571291073916,-9.722457870672407,12.77031517,0.73213691,0.56766611,14.42759323,118.69776917,0.90247017,icejam,n15,04-17-2019
-6.165269103615227,-15.473124565166385,-9.307855461551158,17.53185081,0.65798652,0.65998411,15.62420464,135.60395813,0.91591042,icejam,n15,04-17-2019
-7.171602507041089,-14.235463467770998,-7.06386096072991,11.28877831,0.78013527,0.49958539,14.22448063,115.32071686,0.88554376,icejam,n15,04-17-2019
-7.416784017487204,-12.959477684274374,-5.542693666787169,14.62084961,0.76003635,0.52928001,16.4101181,145.47210693,0.92745107,icejam,n15,04-17-2019
-5.588874923260904,-14.728491181024248,-9.139616257763343,14.69004631,0.72916776,0.5719645,14.94096851,125.82443237,0.90439606,icejam,n15,04-17-2019
-8.417216304479936,-14.957904724546552,-6.540688420066615,13.89406681,0.7243045,0.5785498,14.35695553,119.06925964,0.88626665,icejam,n15,04-17-2019
-6.974914928733073,-16.09909056180055,-9.12417563306748,11.38729,0.78049541,0.49912247,14.63471889,121.40145111,0.90206915,icejam,n15,04-17-2019
-6.864261961603926,-14.564859722932027,-7.700597761328102,12.92835903,0.74125683,0.55545372,14.11843777,114.54314423,0.9000926,icejam,n15,04-17-2019
-5.73310015251961,-15.008608037217757,-9.275507884698147,14.70139885,0.69673902,0.61371261,14.64849567,121.82968903,0.91106695,icejam,n15,04-17-2019
-7.707280773392677,-15.289554375986398,-7.582273602593722,17.03336906,0.66571313,0.65109611,15.60349941,134.14608765,0.92084581,icejam,n15,04-17-2019
-6.032015132468219,-16.594046025211984,-10.562030892743765,12.95317459,0.74726176,0.5472585,16.24274254,143.60232544,0.93111682,icejam,n15,04-17-2019
-6.761895766701764,-15.775178443896438,-9.013282677194674,12.46522999,0.74089438,0.55589706,14.5647974,120.24372101,0.90491259,icejam,n15,04-17-2019
-6.06703799898289,-13.780740128801824,-7.713702129818935,14.31920338,0.72667611,0.57537436,14.80711269,124.44059753,0.89928925,icejam,n15,04-17-2019
-6.633371759031461,-15.992427601986218,-9.359055842954756,11.54747677,0.76906693,0.5160954,14.24233627,115.57043457,0.90237784,icejam,n15,04-17-2019
-8.482123002496094,-16.300138605919724,-7.81801560342363,12.69284248,0.74504572,0.55039573,15.49998856,132.74621582,0.91196477,icejam,n15,04-17-2019
-6.897081230055421,-16.147829786039175,-9.250748555983755,11.97822571,0.74875784,0.54510552,15.44017506,131.19702148,0.92069274,icejam,n15,04-17-2019
-8.78525545910828,-17.418605018571675,-8.633349559463394,14.15376949,0.71078759,0.59616554,14.89494896,123.83825684,0.91184384,icejam,n15,04-17-2019
-7.4893632836758535,-15.861716909575179,-8.372353625899326,11.51955986,0.78018105,0.49962407,14.00709343,112.5488739,0.88736618,icejam,n15,04-17-2019
-8.416608820214883,-15.72031663401907,-7.303707813804189,13.40665054,0.72672391,0.57528877,15.59900665,134.13360596,0.91849303,icejam,n15,04-17-2019
-7.029663641151468,-13.030735480677453,-6.001071839525985,15.2847414,0.75024939,0.54317969,16.10191154,142.0769043,0.91572267,icejam,n15,04-17-2019
-5.9762325673416825,-16.566065722999998,-10.589833155658315,11.61004925,0.75860143,0.53132457,14.11466217,115.15970612,0.89475703,icejam,n15,04-17-2019
-7.57801894421828,-16.94794423169808,-9.369925287479802,13.62881565,0.72875118,0.57261759,15.5857811,135.05212402,0.914316,icejam,n15,04-17-2019
-7.19755377032466,-15.202745768435017,-8.005191998110357,13.71633434,0.71251571,0.59357226,15.58902454,133.30252075,0.92183065,icejam,n15,04-17-2019
-5.204040624066112,-14.609487546083583,-9.405446922017472,14.61065865,0.73497581,0.56418276,14.88485718,125.25180054,0.90101206,icejam,n15,04-17-2019
-5.9741765066008075,-15.921162682958839,-9.946986176358031,14.21738911,0.72505182,0.5775671,14.42190456,118.675354,0.89703965,icejam,n15,04-17-2019
-8.7221907149325,-18.2547502207985,-9.532559505865999,13.81978989,0.74503231,0.55036658,14.80407906,123.1473999,0.91568178,icejam,n15,04-17-2019
-7.470812960437728,-16.40586310468787,-8.935050144250141,13.2741394,0.73755205,0.56066114,14.16697407,115.29203796,0.88151032,icejam,n15,04-17-2019
-9.000499934423193,-15.180087584637283,-6.17958765021409,12.88641548,0.73793089,0.56024373,15.60307503,134.56105042,0.91692823,icejam,n15,04-17-2019
-7.549606749185049,-15.71933596531715,-8.169729216132101,11.66296768,0.7781291,0.50271112,14.14329624,114.97384644,0.88875139,icejam,n15,04-17-2019
-7.982733466348602,-13.812487065337383,-5.8297535989887805,14.4914217,0.74862677,0.54546124,14.88047504,124.56113434,0.89822441,icejam,n15,04-17-2019
-7.5067526295419995,-17.519891945511695,-10.013139315969696,13.37441444,0.7263518,0.57582277,15.42845726,131.72329712,0.91267121,icejam,n15,04-17-2019
-6.39041981384553,-16.61874134301874,-10.228321529173211,11.68148613,0.75244915,0.54006362,15.34719372,130.12675476,0.91687608,icejam,n15,04-17-2019
-7.253290854985842,-17.56730968085425,-10.314018825868413,13.2432375,0.72681093,0.57501769,13.42390919,106.34293365,0.86929029,icejam,n15,04-17-2019
-5.194000748614269,-15.157464403998407,-9.963463655384139,13.80779362,0.70656133,0.60129541,14.51409435,120.32077026,0.90830624,icejam,n15,04-17-2019
-7.344884266906348,-15.67432176320079,-8.329437496294442,12.07296467,0.7593441,0.53012162,14.59498692,121.64172363,0.89545602,icejam,n15,04-17-2019
-6.127862944215038,-14.792465418299889,-8.66460247408485,14.98344135,0.74806714,0.5461213,15.79262257,137.63162231,0.91689831,icejam,n15,04-17-2019
-8.135453129589976,-15.296642011598694,-7.161188882008718,16.21641922,0.66351402,0.65351808,14.99682617,126.86080933,0.91904896,icejam,n15,04-17-2019
-7.9305491165989785,-15.171965663296962,-7.241416546697984,17.59097672,0.67834133,0.63621628,15.17424297,128.81723022,0.91220492,icejam,n15,04-17-2019
-7.322242947030051,-16.942209965964313,-9.619967018934263,13.85011578,0.73952097,0.55797291,15.49923038,132.95303345,0.91880184,icejam,n15,04-17-2019
-6.867416612600538,-15.051499783199061,-8.184083170598521,17.23868179,0.66518807,0.65168715,15.79238701,136.60848999,0.92606729,icejam,n15,04-17-2019
-6.897081230055421,-16.147829786039175,-9.250748555983755,11.97822571,0.74875784,0.54510552,15.44017506,131.19702148,0.92069274,icejam,n15,04-17-2019
-6.941739825575414,-14.469990739120773,-7.528250913545357,15.71980095,0.7247023,0.5779348,15.52032089,133.37509155,0.91602236,icejam,n15,04-17-2019
-7.351963862054147,-15.2567430167372,-7.904779154683052,11.39351273,0.77750373,0.50356025,14.20716667,115.45893097,0.88386339,icejam,n15,04-17-2019
-4.885613703959157,-16.971069740787215,-12.085456036828058,14.54606342,0.75634271,0.53456748,15.4851265,132.89706421,0.91107285,icejam,n15,04-17-2019
-7.893514829037207,-16.04559499468988,-8.15208016565267,12.54052353,0.7483747,0.5458039,15.58960915,133.74627686,0.91863072,icejam,n15,04-17-2019
-9.180787657517621,-16.95619352289195,-7.775405865374329,12.51284027,0.74855423,0.54553413,15.24409294,129.7026062,0.91282696,icejam,n15,04-17-2019
-7.8472990519869645,-16.383078531257766,-8.535779479270802,14.24088669,0.72024864,0.58389837,15.07817078,126.26366425,0.91202396,icejam,n15,04-17-2019
-5.55413111862661,-16.092280487844334,-10.538149369217722,14.08512306,0.72996902,0.5709334,15.05191803,126.06703186,0.91514724,icejam,n15,04-17-2019
-6.691169349029606,-15.149147271126118,-8.45797792209651,10.77112389,0.78975302,0.48501191,14.84298515,123.22557068,0.91145188,icejam,n15,04-17-2019
-6.473590896125004,-15.140211954885647,-8.666621058760644,14.27767467,0.69457513,0.6165055,15.6857605,136.30888367,0.91120452,icejam,n15,04-17-2019
-7.16848922899742,-15.330879149104044,-8.162389920106623,15.54249191,0.70412266,0.60450017,14.50022221,119.70427704,0.88991678,icejam,n15,04-17-2019
-8.501494327560216,-17.89860265406224,-9.397108326502025,13.15904045,0.73715568,0.56125551,14.20174885,116.62264252,0.89729923,icejam,n15,04-17-2019
-6.694182440014481,-15.904518287574184,-9.210335847559705,12.85824203,0.72558206,0.57674533,14.03829765,115.44709015,0.87420297,icejam,n15,04-17-2019
-7.03417092209543,-15.285105539078499,-8.250934616983068,12.93355083,0.72866362,0.57234341,15.61354351,133.63322449,0.92335063,icejam,n15,04-17-2019
-7.516032454285584,-14.907095520216995,-7.391063065931411,16.13449478,0.6611644,0.65618861,15.08345699,128.07174683,0.92065513,icejam,n15,04-17-2019
-5.864607189841637,-15.60724794771399,-9.742640757872351,14.64112568,0.6953069,0.61554927,15.09184456,126.40927124,0.91416937,icejam,n15,04-17-2019
-6.067217275256741,-16.499232127511107,-10.432014852254365,13.55788708,0.7414732,0.5553624,13.83388042,111.78809357,0.8791551,icejam,n15,04-17-2019
-7.458403514591586,-15.670805516844643,-8.212402002253057,13.29364491,0.71489811,0.59078199,14.80833817,122.81832123,0.90913439,icejam,n15,04-17-2019
-7.815738436284838,-18.157592770525543,-10.341854334240706,13.06424236,0.7344712,0.56492293,14.54281425,120.73684692,0.90573907,icejam,n15,04-17-2019
-7.140051965929589,-16.67960466180959,-9.539552695880001,11.85439682,0.76103216,0.52765107,14.13594723,114.94577789,0.89649171,icejam,n15,04-17-2019
-7.1529174478761295,-14.234440899072819,-7.0815234511966905,15.12649632,0.73000258,0.57097054,15.56001759,133.91766357,0.91742498,icejam,n15,04-17-2019
-6.897081230055421,-16.147829786039175,-9.250748555983755,11.97822571,0.74875784,0.54510552,15.44017506,131.19702148,0.92069274,icejam,n15,04-17-2019
-6.653255988679127,-15.304202259490365,-8.650946270811238,13.41076183,0.71760732,0.58735627,14.89519596,125.58351898,0.89905822,icejam,n15,04-17-2019
-6.697998343527775,-15.206050955319474,-8.5080526117917,13.82614613,0.76504797,0.52200693,13.9797039,113.05381012,0.88179761,icejam,n15,04-17-2019
-7.46895078496115,-15.749978878523036,-8.281028093561885,11.99623203,0.74263132,0.55377239,15.80007935,136.39915466,0.92528892,icejam,n15,04-17-2019
-7.789642196744371,-18.834530216465936,-11.044888019721565,13.70810699,0.734837,0.5644623,14.23008156,116.52190399,0.90680867,icejam,n15,04-17-2019
-7.3067332866902115,-16.285745002936075,-8.979011716245862,12.94797039,0.75450742,0.5369041,14.80157661,124.68826294,0.90263236,icejam,n15,04-17-2019
-7.707280773392677,-15.289554375986398,-7.582273602593722,17.03336906,0.66571313,0.65109611,15.60349941,134.14608765,0.92084581,icejam,n15,04-17-2019
-9.017857978576062,-15.81175053189371,-6.793892553317646,17.04706955,0.63679755,0.6835168,12.66720867,95.40932465,0.87035,icejam,n16,04-17-2019
-10.00071621065385,-17.702022418623258,-7.70130620796941,17.97949791,0.67442447,0.64081848,12.96549797,100.12996674,0.8825615,icejam,n16,04-17-2019
-10.00071621065385,-17.702022418623258,-7.70130620796941,17.97949791,0.67442447,0.64081848,12.96549797,100.12996674,0.8825615,icejam,n16,04-17-2019
-8.783343360970642,-16.158755335510342,-7.375411974539699,14.92239666,0.73271251,0.56718725,13.19442463,105.53023529,0.85791028,icejam,n16,04-17-2019
-9.01302812535432,-14.504241903398874,-5.491213778044556,19.60489464,0.68343347,0.63017398,12.89727688,100.21181488,0.86586422,icejam,n16,04-17-2019
-10.627664984688796,-16.78785500597845,-6.160190021289653,18.0149498,0.68998122,0.62220043,13.05245876,100.25253296,0.87833148,icejam,n16,04-17-2019
-7.683562169796579,-16.80763776001132,-9.124075590214742,16.34332848,0.69518334,0.61576271,12.63331985,98.02463531,0.84944272,icejam,n16,04-17-2019
-7.765344581193256,-16.626653541753633,-8.861308960560377,16.03229713,0.71175551,0.59484023,11.95978355,86.11797333,0.84395933,icejam,n16,04-17-2019
-8.752493536268394,-16.157026910847357,-7.404533374578962,16.18043327,0.67973375,0.6346097,12.76113701,98.49164581,0.8774088,icejam,n16,04-17-2019
-9.741099101365132,-15.027254046441168,-5.286154945076035,16.75594902,0.64239901,0.67741483,12.30337143,91.03150177,0.85750794,icejam,n16,04-17-2019
-9.92106216091947,-18.221216818240833,-8.300154657321364,13.83950329,0.73987514,0.55757821,11.78940296,85.93120575,0.81946504,icejam,n16,04-17-2019
-10.799376462529855,-15.339427312563455,-4.540050850033601,17.48779678,0.71192157,0.59452474,13.16187286,103.72266388,0.8747074,icejam,n16,04-17-2019
-7.978263470811656,-14.680538291687274,-6.702274820875616,17.45503235,0.6350081,0.68546468,12.70461941,96.36361694,0.87014794,icejam,n16,04-17-2019
-7.923485357996432,-17.520073503057446,-9.596588145061013,15.81923294,0.68709612,0.62564021,12.65350723,98.16339874,0.85299039,icejam,n16,04-17-2019
-8.818233655710934,-16.818218427342075,-7.999984771631139,17.24930191,0.69976389,0.6100719,12.9939127,102.34221649,0.86032963,icejam,n16,04-17-2019
-7.093527085584959,-15.178606228948365,-8.085079143363403,14.84221268,0.69127077,0.62056214,14.83225441,125.31243134,0.89471716,icejam,n16,04-17-2019
-7.591826950564318,-15.937404133329247,-8.345577182764929,15.67827797,0.6764735,0.63848662,13.33671379,104.73195648,0.87509227,icejam,n16,04-17-2019
-8.347274144833394,-14.051617806039596,-5.704343661206202,16.28869247,0.66018564,0.65746701,13.37051582,105.85147095,0.87126005,icejam,n16,04-17-2019
-9.03014773700961,-14.53811949452922,-5.507971757519612,17.16013718,0.64481348,0.67475361,14.86471844,126.28502655,0.90115899,icejam,n16,04-17-2019
-7.923485357996432,-17.520073503057446,-9.596588145061013,15.81923294,0.68709612,0.62564021,12.65350723,98.16339874,0.85299039,icejam,n16,04-17-2019
-7.688603591056519,-15.117605924255301,-7.429002333198785,16.85643196,0.7044524,0.60415936,12.815588,100.45272827,0.85377347,icejam,n16,04-17-2019
-9.523156477532039,-17.867819697565512,-8.344663220033475,13.69089699,0.73363072,0.56607413,11.83423328,85.51063538,0.82632893,icejam,n16,04-17-2019
-9.106078707444281,-15.817996690173128,-6.711917982728846,16.85439301,0.66432536,0.65261734,12.29230118,92.97556305,0.84864891,icejam,n16,04-17-2019
-9.214165009909442,-14.844652501817169,-5.630487491907726,15.99194527,0.66452956,0.65243316,12.39023876,90.69284821,0.85970664,icejam,n16,04-17-2019
-9.210141942472454,-14.367948860594739,-5.157806918122284,16.69002151,0.65135717,0.66745007,12.56026268,93.42929077,0.85895956,icejam,n16,04-17-2019
-8.766013063316784,-17.08295566936528,-8.316942606048496,15.50277233,0.69331121,0.61807591,13.29854965,103.63530731,0.87173861,icejam,n16,04-17-2019
-10.507838923506778,-17.579706850958846,-7.071867927452069,19.0197773,0.6642372,0.65282553,12.14070415,89.86995697,0.8527661,icejam,n16,04-17-2019
-8.692406384940346,-16.589532488936992,-7.897126103996643,14.48193645,0.69521028,0.61557853,12.58092022,92.59039307,0.86126244,icejam,n16,04-17-2019
-9.003033752146829,-17.005761688213948,-8.002727936067119,16.75828552,0.67456335,0.64070243,12.29884148,93.61394501,0.85149598,icejam,n16,04-17-2019
-7.658132451738472,-14.985111768565423,-7.32697931682695,16.26459312,0.65642875,0.66174829,12.55188179,96.48471069,0.87185043,icejam,n16,04-17-2019
-9.741099101365132,-15.027254046441168,-5.286154945076035,16.75594902,0.64239901,0.67741483,12.30337143,91.03150177,0.85750794,icejam,n16,04-17-2019
-8.696215818935434,-15.964092192192734,-7.267876373257302,14.36267471,0.7056697,0.6025598,12.26835728,88.37950134,0.860466,icejam,n16,04-17-2019
-9.214165009909442,-14.844652501817169,-5.630487491907726,15.99194527,0.66452956,0.65243316,12.39023876,90.69284821,0.85970664,icejam,n16,04-17-2019
-8.766013063316784,-17.08295566936528,-8.316942606048496,15.50277233,0.69331121,0.61807591,13.29854965,103.63530731,0.87173861,icejam,n16,04-17-2019
-7.628891383680921,-16.501870756668673,-8.87297937298775,15.96630478,0.71121389,0.59554231,11.86994457,85.49219513,0.84154642,icejam,n16,04-17-2019
-8.890859020015903,-17.165945078983224,-8.27508605896732,13.8759346,0.71485126,0.59078258,12.37264061,89.70167542,0.86079657,icejam,n16,04-17-2019
-9.746635713122602,-17.283635124981018,-7.536999411858413,15.72962856,0.69628191,0.61443478,13.37359715,107.10155487,0.86034834,icejam,n16,04-17-2019
-9.239862587478894,-16.611683424273544,-7.371820836794649,16.17824936,0.65524572,0.66294342,12.81750011,95.59539032,0.87193978,icejam,n16,04-17-2019
-9.034729951030991,-14.151446588115967,-5.1167166370849735,16.50533676,0.68443716,0.62887776,12.13083076,88.5031662,0.84892523,icejam,n16,04-17-2019
-9.660270485385585,-16.993245333007497,-7.332974847621911,15.53413486,0.70871753,0.59878612,13.25700474,106.01887512,0.85763192,icejam,n16,04-17-2019
-11.455361223579104,-17.091599073277465,-5.636237849698363,15.5830822,0.66804504,0.64825946,12.6555872,95.85505676,0.86773533,icejam,n16,04-17-2019
-9.367214098990553,-16.0059645564301,-6.638750457439545,16.98211098,0.64287943,0.67685306,12.32382679,92.4630661,0.86194569,icejam,n16,04-17-2019
-9.077813993412848,-15.984026925704155,-6.906212932291309,16.88255501,0.69828916,0.61191481,12.89363956,100.82609558,0.84279352,icejam,n16,04-17-2019
-8.560517518620578,-16.112031342160083,-7.551513823539508,15.98368263,0.7056216,0.60242915,12.57994175,94.02613831,0.85593766,icejam,n16,04-17-2019
-7.156700115988361,-15.078473500531127,-7.921773384542764,16.1186676,0.66390157,0.65319014,12.60258675,98.03713989,0.87656271,icejam,n16,04-17-2019
-8.883739001427898,-15.758878765528145,-6.875139764100249,14.22290611,0.69733131,0.61305779,12.48888874,94.80141449,0.86992651,icejam,n16,04-17-2019
-10.107992611150479,-18.37156408583153,-8.263571474681052,14.58908367,0.73069268,0.56998944,13.43490696,107.72274017,0.86292958,icejam,n16,04-17-2019
-7.418142686603485,-15.805040543511886,-8.386897856908401,14.04179573,0.70867348,0.59872532,12.40721607,93.18014526,0.85831833,icejam,n16,04-17-2019
-8.679310127342655,-16.718386180889294,-8.039076053546639,15.74502277,0.71328574,0.59294832,12.31634903,90.82565308,0.84858257,icejam,n16,04-17-2019
-7.658132451738472,-14.985111768565423,-7.32697931682695,16.26459312,0.65642875,0.66174829,12.55188179,96.48471069,0.87185043,icejam,n16,04-17-2019
-9.49883375178106,-17.171482271442102,-7.67264851966104,14.27756405,0.73716921,0.56127715,12.63489151,96.81996155,0.83226109,icejam,n16,04-17-2019
-10.121874310748689,-18.63043963258916,-8.508565321840468,14.26149654,0.73811728,0.55998111,13.4286747,107.29560852,0.85799032,icejam,n16,04-17-2019
-9.215756283641745,-17.656004171287588,-8.440247887645842,14.18410969,0.73638451,0.56237042,12.0288763,88.58963013,0.82992578,icejam,n16,04-17-2019
-8.205562501527066,-16.37243915453743,-8.166876653010368,15.33901501,0.71950179,0.58487129,12.72194386,96.96458435,0.86219043,icejam,n16,04-17-2019
